time,readback,angle
2025-08-27 10:33:25.531395912,4.6124e-06,-28089067.0
2025-08-27 10:33:26.036681175,4.6124e-06,-28039010.0
2025-08-27 10:33:26.539289951,4.5953e-06,-27989025.0
2025-08-27 10:33:27.041487217,4.5953e-06,-27939001.0
2025-08-27 10:33:27.543667555,4.6009e-06,-27888967.0
2025-08-27 10:33:28.046622992,4.6009e-06,-27838928.0
2025-08-27 10:33:28.549546003,4.6195e-06,-27788880.0
2025-08-27 10:33:29.051048517,4.6195e-06,-27738872.0
2025-08-27 10:33:29.492289543,4.6195e-06,-27688844.0
2025-08-27 10:33:30.000078917,4.5682e-06,-27638839.0
2025-08-27 10:33:30.512087107,4.5198e-06,-27588797.0
2025-08-27 10:33:30.888066530,4.5198e-06,-27538770.0
2025-08-27 10:33:31.397926807,4.5198e-06,-27488741.0
2025-08-27 10:33:31.903037786,4.5569e-06,-27438717.0
2025-08-27 10:33:32.122856855,4.5569e-06,-27388695.0
2025-08-27 10:33:32.623934031,4.5347e-06,-27338667.0
2025-08-27 10:33:33.128532887,4.5347e-06,-27288648.0
2025-08-27 10:33:33.632071495,4.5184e-06,-27238646.0
2025-08-27 10:33:34.144339800,4.5184e-06,-27188601.0
2025-08-27 10:33:34.649950266,4.5251e-06,-27138572.0
2025-08-27 10:33:34.933468580,4.5251e-06,-27088545.0
2025-08-27 10:33:35.449751377,4.5251e-06,-27038530.0
2025-08-27 10:33:35.954995871,4.5784e-06,-26988507.0
2025-08-27 10:33:36.461483240,4.5784e-06,-26938504.0
2025-08-27 10:33:36.967431307,4.5353e-06,-26888481.0
2025-08-27 10:33:37.471386194,4.5353e-06,-26838420.0
2025-08-27 10:33:37.979545355,4.4538e-06,-26788394.0
2025-08-27 10:33:38.484525681,4.4538e-06,-26738357.0
2025-08-27 10:33:38.995376110,4.4479e-06,-26688346.0
2025-08-27 10:33:39.500831604,4.4479e-06,-26638334.0
2025-08-27 10:33:40.005276680,4.4159e-06,-26588324.0
2025-08-27 10:33:40.510068655,4.3912e-06,-26538277.0
2025-08-27 10:33:41.017388821,4.3912e-06,-26488268.0
2025-08-27 10:33:41.523626803,4.3759e-06,-26438224.0
2025-08-27 10:33:42.029701710,4.3759e-06,-26388191.0
2025-08-27 10:33:42.377786160,4.3759e-06,-26338169.0
2025-08-27 10:33:42.693601131,4.347e-06,-26288144.0
2025-08-27 10:33:43.196186066,4.347e-06,-26238136.0
2025-08-27 10:33:43.700796127,4.3665e-06,-26188136.0
2025-08-27 10:33:44.204163074,4.3665e-06,-26138118.0
2025-08-27 10:33:44.705848217,4.352e-06,-26088053.0
2025-08-27 10:33:45.209696531,4.352e-06,-26038011.0
2025-08-27 10:33:45.721983671,4.3422e-06,-25988003.0
2025-08-27 10:33:46.228665352,4.3422e-06,-25938021.0
2025-08-27 10:33:46.736779928,4.2278e-06,-25887949.0
2025-08-27 10:33:47.209888697,4.2278e-06,-25837919.0
2025-08-27 10:33:47.719072819,4.1249e-06,-25787919.0
2025-08-27 10:33:48.224555016,4.1249e-06,-25737876.0
2025-08-27 10:33:48.730381966,4.1201e-06,-25687907.0
2025-08-27 10:33:49.235271215,4.1201e-06,-25637817.0
2025-08-27 10:33:49.743444443,4.1536e-06,-25587808.0
2025-08-27 10:33:50.250829458,4.1536e-06,-25537818.0
2025-08-27 10:33:50.754088640,4.1486e-06,-25487778.0
2025-08-27 10:33:51.255447148,4.1486e-06,-25437726.0
2025-08-27 10:33:51.762509584,4.1836e-06,-25387671.0
2025-08-27 10:33:52.204054832,4.1836e-06,-25337668.0
2025-08-27 10:33:52.714051485,4.1626e-06,-25287702.0
2025-08-27 10:33:53.219435692,4.1626e-06,-25237615.0
2025-08-27 10:33:53.721926451,4.1507e-06,-25187613.0
2025-08-27 10:33:54.239012957,4.1507e-06,-25137589.0
2025-08-27 10:33:54.749048233,4.1613e-06,-25087544.0
2025-08-27 10:33:55.252321242,4.1613e-06,-25037531.0
2025-08-27 10:33:55.754933834,4.143e-06,-24987530.0
2025-08-27 10:33:56.259510517,4.143e-06,-24937476.0
2025-08-27 10:33:56.762838364,4.1287e-06,-24887463.0
2025-08-27 10:33:57.265124798,4.1287e-06,-24837432.0
2025-08-27 10:33:57.579875469,4.1306e-06,-24787394.0
2025-08-27 10:33:58.081448078,4.1306e-06,-24737378.0
2025-08-27 10:33:58.459977388,4.1306e-06,-24687343.0
2025-08-27 10:33:58.963648081,4.1296e-06,-24637345.0
2025-08-27 10:33:59.410300255,4.1296e-06,-24587294.0
2025-08-27 10:33:59.916820049,4.1374e-06,-24537294.0
2025-08-27 10:34:00.424800873,4.1374e-06,-24487227.0
2025-08-27 10:34:00.931539297,4.14e-06,-24437237.0
2025-08-27 10:34:01.433703423,4.14e-06,-24387196.0
2025-08-27 10:34:01.939442396,4.0693e-06,-24337153.0
2025-08-27 10:34:02.445934534,4.0693e-06,-24287161.0
2025-08-27 10:34:02.798553944,4.1175e-06,-24237119.0
2025-08-27 10:34:03.307991028,4.1175e-06,-24187108.0
2025-08-27 10:34:03.815421104,4.1087e-06,-24137114.0
2025-08-27 10:34:04.224364519,4.1087e-06,-24087043.0
2025-08-27 10:34:04.732718706,4.0799e-06,-24036989.0
2025-08-27 10:34:05.238394737,4.0799e-06,-23987020.0
2025-08-27 10:34:05.740176201,3.9943e-06,-23936962.0
2025-08-27 10:34:06.244963646,3.9943e-06,-23886970.0
2025-08-27 10:34:06.749845982,4.004e-06,-23836936.0
2025-08-27 10:34:07.254384279,4.004e-06,-23786908.0
2025-08-27 10:34:07.758751631,3.868e-06,-23736907.0
2025-08-27 10:34:08.263667345,3.868e-06,-23686863.0
2025-08-27 10:34:08.550985813,4.1775e-06,-23636818.0
2025-08-27 10:34:09.065001487,4.1775e-06,-23586813.0
2025-08-27 10:34:09.571681261,4.1701e-06,-23536818.0
2025-08-27 10:34:10.079000950,4.1701e-06,-23486769.0
2025-08-27 10:34:10.592170238,4.336e-06,-23436728.0
2025-08-27 10:34:11.107525587,4.336e-06,-23386696.0
2025-08-27 10:34:11.616657734,4.3867e-06,-23336705.0
2025-08-27 10:34:12.123155117,4.3867e-06,-23286684.0
2025-08-27 10:34:12.637736082,4.3684e-06,-23236601.0
2025-08-27 10:34:13.147452116,4.3684e-06,-23186589.0
2025-08-27 10:34:13.659342766,4.2547e-06,-23136590.0
2025-08-27 10:34:14.169093370,4.2547e-06,-23086573.0
2025-08-27 10:34:14.677809000,3.9913e-06,-23036503.0
2025-08-27 10:34:15.180562735,3.9913e-06,-22986500.0
2025-08-27 10:34:15.684808254,3.8956e-06,-22936478.0
2025-08-27 10:34:16.192770243,3.8956e-06,-22886451.0
2025-08-27 10:34:16.702702761,3.9109e-06,-22836445.0
2025-08-27 10:34:16.927793980,3.9109e-06,-22786394.0
2025-08-27 10:34:17.338004589,3.9109e-06,-22736368.0
2025-08-27 10:34:17.840022564,3.9697e-06,-22686368.0
2025-08-27 10:34:18.339807749,3.9697e-06,-22636332.0
2025-08-27 10:34:18.592346668,4.2045e-06,-22586293.0
2025-08-27 10:34:19.097783327,4.2045e-06,-22536291.0
2025-08-27 10:34:19.606781960,4.3436e-06,-22486255.0
2025-08-27 10:34:20.111616373,4.3436e-06,-22436238.0
2025-08-27 10:34:20.615467072,4.3446e-06,-22386210.0
2025-08-27 10:34:21.118397951,4.3446e-06,-22336170.0
2025-08-27 10:34:21.622757912,4.332e-06,-22286165.0
2025-08-27 10:34:21.908154011,4.332e-06,-22236118.0
2025-08-27 10:34:22.411823511,4.332e-06,-22186116.0
2025-08-27 10:34:22.918042421,4.3497e-06,-22136088.0
2025-08-27 10:34:23.422400236,4.3497e-06,-22086038.0
2025-08-27 10:34:23.929262877,4.34e-06,-22036036.0
2025-08-27 10:34:24.444521666,4.34e-06,-21986006.0
2025-08-27 10:34:24.952067137,4.3303e-06,-21935977.0
2025-08-27 10:34:25.333554506,4.3303e-06,-21885943.0
2025-08-27 10:34:25.838677645,4.3348e-06,-21835922.0
2025-08-27 10:34:26.344471693,4.3348e-06,-21785907.0
2025-08-27 10:34:26.856153250,4.3549e-06,-21735895.0
2025-08-27 10:34:27.361250639,4.3549e-06,-21685869.0
2025-08-27 10:34:27.863372564,4.3777e-06,-21635843.0
2025-08-27 10:34:28.370794296,4.3777e-06,-21585807.0
2025-08-27 10:34:28.874722719,4.3936e-06,-21535775.0
2025-08-27 10:34:29.385195971,4.3936e-06,-21485742.0
2025-08-27 10:34:29.890712261,4.4282e-06,-21435720.0
2025-08-27 10:34:30.243933201,4.4282e-06,-21385692.0
2025-08-27 10:34:30.761026144,4.461e-06,-21335681.0
2025-08-27 10:34:31.271801949,4.461e-06,-21285649.0
2025-08-27 10:34:31.786308765,4.4895e-06,-21235653.0
2025-08-27 10:34:32.265717745,4.4895e-06,-21185593.0
2025-08-27 10:34:32.774796724,4.4517e-06,-21135587.0
2025-08-27 10:34:33.284255981,4.4517e-06,-21085565.0
2025-08-27 10:34:33.791765928,4.4509e-06,-21035521.0
2025-08-27 10:34:34.302835464,4.4509e-06,-20985510.0
2025-08-27 10:34:34.813178301,4.6498e-06,-20935484.0
2025-08-27 10:34:35.316857576,4.6498e-06,-20885476.0
2025-08-27 10:34:35.829925060,4.8993e-06,-20835434.0
2025-08-27 10:34:36.117593050,4.8993e-06,-20785392.0
2025-08-27 10:34:36.629359961,5.9777e-06,-20735363.0
2025-08-27 10:34:37.133755206,5.9777e-06,-20685372.0
2025-08-27 10:34:37.637027502,8.6119e-06,-20635311.0
2025-08-27 10:34:38.151630640,8.6119e-06,-20585315.0
2025-08-27 10:34:38.655491590,1.19521e-05,-20535319.0
2025-08-27 10:34:39.069262743,1.19521e-05,-20485243.0
2025-08-27 10:34:39.540837288,1.54236e-05,-20435217.0
2025-08-27 10:34:40.048018694,1.54236e-05,-20385219.0
2025-08-27 10:34:40.553274870,1.87226e-05,-20335198.0
2025-08-27 10:34:41.065160275,1.87226e-05,-20285150.0
2025-08-27 10:34:41.575463533,2.12694e-05,-20235128.0
2025-08-27 10:34:42.091690540,2.12694e-05,-20185103.0
2025-08-27 10:34:42.602160215,2.34282e-05,-20135091.0
2025-08-27 10:34:43.108884811,2.34282e-05,-20085054.0
2025-08-27 10:34:43.612442255,2.35832e-05,-20035044.0
2025-08-27 10:34:44.124691725,2.35832e-05,-19985013.0
2025-08-27 10:34:44.629303217,2.35077e-05,-19934992.0
2025-08-27 10:34:45.131224394,2.35077e-05,-19884971.0
2025-08-27 10:34:45.477621555,2.35077e-05,-19834917.0
2025-08-27 10:34:45.858770370,2.3624e-05,-19784892.0
2025-08-27 10:34:46.369606495,2.3624e-05,-19734876.0
2025-08-27 10:34:46.874342680,2.36049e-05,-19684870.0
2025-08-27 10:34:47.254546165,2.36049e-05,-19634817.0
2025-08-27 10:34:47.758959532,2.29254e-05,-19584835.0
2025-08-27 10:34:48.271650553,2.29254e-05,-19534770.0
2025-08-27 10:34:48.783641338,2.03652e-05,-19484753.0
2025-08-27 10:34:49.288193226,2.03652e-05,-19434736.0
2025-08-27 10:34:49.793037415,1.70225e-05,-19384709.0
2025-08-27 10:34:50.295766592,1.70225e-05,-19334705.0
2025-08-27 10:34:50.799739361,1.32738e-05,-19284660.0
2025-08-27 10:34:51.306635618,1.32738e-05,-19234645.0
2025-08-27 10:34:51.809781313,9.7785e-06,-19184599.0
2025-08-27 10:34:52.318658113,9.7785e-06,-19134580.0
2025-08-27 10:34:52.825494766,6.9353e-06,-19084556.0
2025-08-27 10:34:53.335777760,6.9353e-06,-19034512.0
2025-08-27 10:34:53.848885298,4.756e-06,-18984495.0
2025-08-27 10:34:54.358015776,4.756e-06,-18934494.0
2025-08-27 10:34:54.861043453,4.6334e-06,-18884488.0
2025-08-27 10:34:55.365374804,4.6334e-06,-18834424.0
2025-08-27 10:34:55.716545582,4.5627e-06,-18784392.0
2025-08-27 10:34:56.229105949,4.5627e-06,-18734368.0
2025-08-27 10:34:56.733038664,4.5392e-06,-18684382.0
2025-08-27 10:34:57.239510298,4.5392e-06,-18634308.0
2025-08-27 10:34:57.742361069,4.5205e-06,-18584314.0
2025-08-27 10:34:58.246061087,4.5205e-06,-18534272.0
2025-08-27 10:34:58.750444174,4.5417e-06,-18484224.0
2025-08-27 10:34:59.253970623,4.5417e-06,-18434203.0
2025-08-27 10:34:59.570792198,4.5416e-06,-18384193.0
2025-08-27 10:35:00.079116821,4.5416e-06,-18334189.0
2025-08-27 10:35:00.584259510,4.6084e-06,-18284183.0
2025-08-27 10:35:01.092749834,4.6084e-06,-18234166.0
2025-08-27 10:35:01.601405382,4.6188e-06,-18184117.0
2025-08-27 10:35:02.105098724,4.6188e-06,-18134055.0
2025-08-27 10:35:02.613016129,4.6052e-06,-18084057.0
2025-08-27 10:35:02.897346020,4.6052e-06,-18034017.0
2025-08-27 10:35:03.405492544,4.6052e-06,-17984020.0
2025-08-27 10:35:03.629290581,4.5667e-06,-17933966.0
2025-08-27 10:35:04.145754099,4.5667e-06,-17883957.0
2025-08-27 10:35:04.657663345,4.5523e-06,-17833973.0
2025-08-27 10:35:05.171490669,4.5523e-06,-17783925.0
2025-08-27 10:35:05.683228254,4.76e-06,-17733898.0
2025-08-27 10:35:06.193765640,4.76e-06,-17683869.0
2025-08-27 10:35:06.699764013,4.6112e-06,-17633821.0
2025-08-27 10:35:07.208264589,4.6112e-06,-17583782.0
2025-08-27 10:35:07.714154959,4.4902e-06,-17533804.0
2025-08-27 10:35:07.970784664,4.4902e-06,-17483741.0
2025-08-27 10:35:08.475230217,4.4902e-06,-17433724.0
2025-08-27 10:35:08.864942074,4.5776e-06,-17383691.0
2025-08-27 10:35:09.376371622,4.5776e-06,-17333680.0
2025-08-27 10:35:09.885073423,4.6564e-06,-17283645.0
2025-08-27 10:35:10.391462326,4.6564e-06,-17233639.0
2025-08-27 10:35:10.902441502,4.6398e-06,-17183601.0
2025-08-27 10:35:11.409527302,4.6398e-06,-17133585.0
2025-08-27 10:35:11.918603659,4.6426e-06,-17083567.0
2025-08-27 10:35:12.427477360,4.6426e-06,-17033558.0
2025-08-27 10:35:12.936732054,4.642e-06,-16983528.0
2025-08-27 10:35:13.412355900,4.642e-06,-16933466.0
2025-08-27 10:35:13.764436483,4.6659e-06,-16883441.0
2025-08-27 10:35:14.209666729,4.6659e-06,-16833417.0
2025-08-27 10:35:14.714344263,4.5495e-06,-16783433.0
2025-08-27 10:35:15.218517780,4.5495e-06,-16733397.0
2025-08-27 10:35:15.728969812,4.4657e-06,-16683335.0
2025-08-27 10:35:16.242597818,4.4657e-06,-16633370.0
2025-08-27 10:35:16.747437716,4.7141e-06,-16583321.0
2025-08-27 10:35:17.254803895,4.7141e-06,-16533291.0
2025-08-27 10:35:17.767553806,4.6216e-06,-16483265.0
2025-08-27 10:35:18.274648905,4.6216e-06,-16433230.0
2025-08-27 10:35:18.779166460,4.7802e-06,-16383204.0
2025-08-27 10:35:19.289296627,4.7802e-06,-16333207.0
2025-08-27 10:35:19.669074535,4.7713e-06,-16283141.0
2025-08-27 10:35:20.183500290,4.7713e-06,-16233157.0
2025-08-27 10:35:20.693782806,4.8291e-06,-16183111.0
2025-08-27 10:35:21.196639538,4.8291e-06,-16133063.0
2025-08-27 10:35:21.703506708,4.8873e-06,-16083039.0
2025-08-27 10:35:22.210101604,4.8873e-06,-16032994.0
2025-08-27 10:35:22.681588411,4.8767e-06,-15982991.0
2025-08-27 10:35:23.187938213,4.8767e-06,-15933011.0
2025-08-27 10:35:23.700955629,4.8932e-06,-15882979.0
2025-08-27 10:35:24.218276262,4.8932e-06,-15832939.0
2025-08-27 10:35:24.728847504,4.8837e-06,-15782898.0
2025-08-27 10:35:25.170061588,4.8837e-06,-15732867.0
2025-08-27 10:35:25.489130020,4.8837e-06,-15682842.0
2025-08-27 10:35:25.992418766,4.8758e-06,-15632846.0
2025-08-27 10:35:26.494614363,4.8758e-06,-15582795.0
2025-08-27 10:35:26.996329308,4.8633e-06,-15532776.0
2025-08-27 10:35:27.503456593,4.8633e-06,-15482775.0
2025-08-27 10:35:28.010119915,4.8818e-06,-15432735.0
2025-08-27 10:35:28.514343738,4.8803e-06,-15382689.0
2025-08-27 10:35:29.019143581,4.8803e-06,-15332704.0
2025-08-27 10:35:29.521651745,4.8955e-06,-15282659.0
2025-08-27 10:35:30.025325298,4.8955e-06,-15232628.0
2025-08-27 10:35:30.527505397,4.9091e-06,-15182578.0
2025-08-27 10:35:31.031457185,4.9091e-06,-15132594.0
2025-08-27 10:35:31.538314342,4.9367e-06,-15082543.0
2025-08-27 10:35:32.042638779,4.9367e-06,-15032560.0
2025-08-27 10:35:32.556308508,4.8933e-06,-14982484.0
2025-08-27 10:35:33.062059164,4.8933e-06,-14932442.0
2025-08-27 10:35:33.566062450,4.902e-06,-14882457.0
2025-08-27 10:35:34.067962170,4.902e-06,-14832437.0
2025-08-27 10:35:34.580528975,4.9125e-06,-14782435.0
2025-08-27 10:35:35.091499090,4.9125e-06,-14732398.0
2025-08-27 10:35:35.598262548,4.9108e-06,-14682369.0
2025-08-27 10:35:36.105386496,4.9108e-06,-14632346.0
2025-08-27 10:35:36.516935110,4.9095e-06,-14582292.0
2025-08-27 10:35:36.740155458,4.9095e-06,-14532266.0
2025-08-27 10:35:37.242896318,4.9095e-06,-14482252.0
2025-08-27 10:35:37.745149851,4.9147e-06,-14432237.0
2025-08-27 10:35:38.249052525,4.9147e-06,-14382223.0
2025-08-27 10:35:38.751202106,4.928e-06,-14332177.0
2025-08-27 10:35:39.235343933,4.928e-06,-14282141.0
2025-08-27 10:35:39.746725321,4.9225e-06,-14232124.0
2025-08-27 10:35:40.257050514,4.9225e-06,-14182100.0
2025-08-27 10:35:40.768647909,4.9253e-06,-14132087.0
2025-08-27 10:35:41.284596205,4.9253e-06,-14082073.0
2025-08-27 10:35:41.788811684,4.9233e-06,-14032034.0
2025-08-27 10:35:42.299225807,4.9233e-06,-13981989.0
2025-08-27 10:35:42.808143377,4.9611e-06,-13931980.0
2025-08-27 10:35:43.310969114,4.9611e-06,-13881968.0
2025-08-27 10:35:43.819913626,4.9692e-06,-13831961.0
2025-08-27 10:35:44.326499939,4.9692e-06,-13781904.0
2025-08-27 10:35:44.832994223,4.8586e-06,-13731898.0
2025-08-27 10:35:45.347953320,4.8586e-06,-13681894.0
2025-08-27 10:35:45.856932878,4.9013e-06,-13631850.0
2025-08-27 10:35:46.144822359,4.9013e-06,-13581790.0
2025-08-27 10:35:46.650950909,4.9135e-06,-13531793.0
2025-08-27 10:35:47.157198429,4.9135e-06,-13481742.0
2025-08-27 10:35:47.666702986,4.8884e-06,-13431736.0
2025-08-27 10:35:48.176415920,4.8884e-06,-13381686.0
2025-08-27 10:35:48.683167458,4.8744e-06,-13331683.0
2025-08-27 10:35:49.193626881,4.8744e-06,-13281672.0
2025-08-27 10:35:49.709911823,4.9228e-06,-13231658.0
2025-08-27 10:35:50.222284794,4.9228e-06,-13181626.0
2025-08-27 10:35:50.732283115,4.9666e-06,-13131573.0
2025-08-27 10:35:51.235985041,4.9666e-06,-13081561.0
2025-08-27 10:35:51.744875431,4.9497e-06,-13031543.0
2025-08-27 10:35:52.254086971,4.9497e-06,-12981496.0
2025-08-27 10:35:52.768946409,4.9652e-06,-12931468.0
2025-08-27 10:35:53.278899670,4.9652e-06,-12881508.0
2025-08-27 10:35:53.786723852,4.9661e-06,-12831434.0
2025-08-27 10:35:54.295938730,4.9661e-06,-12781413.0
2025-08-27 10:35:54.802502871,4.9411e-06,-12731363.0
2025-08-27 10:35:55.312748909,4.9411e-06,-12681350.0
2025-08-27 10:35:55.823313951,4.9566e-06,-12631306.0
2025-08-27 10:35:56.329342604,4.9566e-06,-12581297.0
2025-08-27 10:35:56.833324432,4.9667e-06,-12531276.0
2025-08-27 10:35:57.343915224,4.9667e-06,-12481267.0
2025-08-27 10:35:57.783037424,4.966e-06,-12431215.0
2025-08-27 10:35:58.286675930,4.966e-06,-12381207.0
2025-08-27 10:35:58.725905895,4.9679e-06,-12331165.0
2025-08-27 10:35:59.226044416,4.9679e-06,-12281167.0
2025-08-27 10:35:59.726773977,4.9743e-06,-12231110.0
2025-08-27 10:36:00.226227999,4.9743e-06,-12181126.0
2025-08-27 10:36:00.727080345,4.977e-06,-12131083.0
2025-08-27 10:36:01.228543758,4.977e-06,-12081066.0
2025-08-27 10:36:01.738941669,4.9781e-06,-12031025.0
2025-08-27 10:36:02.239300489,4.9781e-06,-11981025.0
2025-08-27 10:36:02.745619535,4.9733e-06,-11930940.0
2025-08-27 10:36:03.127927779,4.9733e-06,-11880940.0
2025-08-27 10:36:03.631825686,4.969e-06,-11830935.0
2025-08-27 10:36:04.132523775,4.969e-06,-11780932.0
2025-08-27 10:36:04.632743120,4.9829e-06,-11730888.0
2025-08-27 10:36:05.134924889,4.9829e-06,-11680850.0
2025-08-27 10:36:05.581496000,4.9821e-06,-11630816.0
2025-08-27 10:36:06.088302612,4.9821e-06,-11580810.0
2025-08-27 10:36:06.588575602,4.9811e-06,-11530798.0
2025-08-27 10:36:07.092669964,4.9811e-06,-11480812.0
2025-08-27 10:36:07.594131947,4.9835e-06,-11430734.0
2025-08-27 10:36:08.097487211,4.9835e-06,-11380694.0
2025-08-27 10:36:08.598317146,4.9824e-06,-11330657.0
2025-08-27 10:36:09.111056089,4.9824e-06,-11280677.0
2025-08-27 10:36:09.620654583,4.9847e-06,-11230644.0
2025-08-27 10:36:10.125878811,4.9847e-06,-11180602.0
2025-08-27 10:36:10.627736330,4.9864e-06,-11130596.0
2025-08-27 10:36:10.940193653,4.9864e-06,-11080541.0
2025-08-27 10:36:11.439307451,4.9864e-06,-11030525.0
2025-08-27 10:36:11.944420099,4.9882e-06,-10980531.0
2025-08-27 10:36:12.448448420,4.9882e-06,-10930476.0
2025-08-27 10:36:12.950655460,4.9922e-06,-10880453.0
2025-08-27 10:36:13.454566956,4.9922e-06,-10830450.0
2025-08-27 10:36:13.959967136,4.9849e-06,-10780410.0
2025-08-27 10:36:14.470155478,4.9849e-06,-10730412.0
2025-08-27 10:36:14.972407341,5.0007e-06,-10680374.0
2025-08-27 10:36:15.475063324,5.0007e-06,-10630349.0
2025-08-27 10:36:15.977634192,5.0025e-06,-10580308.0
2025-08-27 10:36:16.486523390,5.0025e-06,-10530309.0
2025-08-27 10:36:16.924681664,4.9674e-06,-10480240.0
2025-08-27 10:36:17.429554224,4.9674e-06,-10430211.0
2025-08-27 10:36:17.930605650,4.7785e-06,-10380201.0
2025-08-27 10:36:18.240971327,4.7785e-06,-10330166.0
2025-08-27 10:36:18.740920544,4.8847e-06,-10280120.0
2025-08-27 10:36:19.249145269,4.8847e-06,-10230192.0
2025-08-27 10:36:19.754065752,5.0754e-06,-10180116.0
2025-08-27 10:36:20.069442272,5.0754e-06,-10130066.0
2025-08-27 10:36:20.572585821,5.0798e-06,-10080084.0
2025-08-27 10:36:21.072589397,5.0798e-06,-10030045.0
2025-08-27 10:36:21.575381756,5.0829e-06,-9979981.0
2025-08-27 10:36:22.077746391,5.0829e-06,-9929970.0
2025-08-27 10:36:22.579890251,5.0835e-06,-9879969.0
2025-08-27 10:36:23.082238436,5.0835e-06,-9829938.0
2025-08-27 10:36:23.554135084,5.0877e-06,-9779889.0
2025-08-27 10:36:24.063622236,5.0877e-06,-9729855.0
2025-08-27 10:36:24.569761038,5.0755e-06,-9679895.0
2025-08-27 10:36:25.071024179,5.0755e-06,-9629815.0
2025-08-27 10:36:25.582248926,5.0793e-06,-9579810.0
2025-08-27 10:36:26.088177681,5.0793e-06,-9529788.0
2025-08-27 10:36:26.599301100,5.0839e-06,-9479759.0
2025-08-27 10:36:27.108921051,5.0839e-06,-9429737.0
2025-08-27 10:36:27.610160589,5.0872e-06,-9379706.0
2025-08-27 10:36:28.116592407,5.0872e-06,-9329691.0
2025-08-27 10:36:28.627961397,5.0906e-06,-9279683.0
2025-08-27 10:36:29.067263126,5.0906e-06,-9229614.0
2025-08-27 10:36:29.570683479,5.1061e-06,-9179619.0
2025-08-27 10:36:30.069171906,5.1061e-06,-9129583.0
2025-08-27 10:36:30.570906639,5.1113e-06,-9079561.0
2025-08-27 10:36:31.078877687,5.1113e-06,-9029542.0
2025-08-27 10:36:31.580364227,5.1087e-06,-8979521.0
2025-08-27 10:36:31.800874472,5.1087e-06,-8929465.0
2025-08-27 10:36:32.306518078,5.1087e-06,-8879444.0
2025-08-27 10:36:32.811378717,5.113e-06,-8829458.0
2025-08-27 10:36:33.282032728,5.113e-06,-8779390.0
2025-08-27 10:36:33.784653425,5.1107e-06,-8729383.0
2025-08-27 10:36:34.295757055,5.1107e-06,-8679346.0
2025-08-27 10:36:34.808750629,5.1128e-06,-8629358.0
2025-08-27 10:36:35.312689304,5.1128e-06,-8579349.0
2025-08-27 10:36:35.820796490,5.1142e-06,-8529277.0
2025-08-27 10:36:36.323810101,5.1142e-06,-8479283.0
2025-08-27 10:36:36.673888445,5.114e-06,-8429215.0
2025-08-27 10:36:37.177613497,5.114e-06,-8379221.0
2025-08-27 10:36:37.686717033,5.1082e-06,-8329185.0
2025-08-27 10:36:38.191236019,5.1082e-06,-8279133.0
2025-08-27 10:36:38.692807436,4.8138e-06,-8229152.0
2025-08-27 10:36:39.205941439,4.8138e-06,-8179102.0
2025-08-27 10:36:39.710019112,4.6557e-06,-8129081.0
2025-08-27 10:36:40.219543695,4.6557e-06,-8079057.0
2025-08-27 10:36:40.732014894,4.704e-06,-8029041.0
2025-08-27 10:36:41.233735323,4.704e-06,-7979027.0
2025-08-27 10:36:41.744186878,4.6824e-06,-7928979.0
2025-08-27 10:36:42.258066893,4.6824e-06,-7878942.0
2025-08-27 10:36:42.760663033,4.8784e-06,-7828945.0
2025-08-27 10:36:43.264406443,4.8784e-06,-7778919.0
2025-08-27 10:36:43.769560337,4.9767e-06,-7728899.0
2025-08-27 10:36:44.271815538,4.9767e-06,-7678879.0
2025-08-27 10:36:44.775405884,5.047e-06,-7628829.0
2025-08-27 10:36:45.277892113,5.047e-06,-7578851.0
2025-08-27 10:36:45.785682917,5.0665e-06,-7528780.0
2025-08-27 10:36:46.291549921,5.0665e-06,-7478734.0
2025-08-27 10:36:46.605467796,5.0489e-06,-7428715.0
2025-08-27 10:36:47.107244253,5.0489e-06,-7378727.0
2025-08-27 10:36:47.609708071,4.9644e-06,-7328718.0
2025-08-27 10:36:48.110746861,4.9644e-06,-7278689.0
2025-08-27 10:36:48.613967896,5.0088e-06,-7228633.0
2025-08-27 10:36:49.118186474,5.0088e-06,-7178667.0
2025-08-27 10:36:49.627472162,5.0053e-06,-7128545.0
2025-08-27 10:36:50.135775566,5.0053e-06,-7078589.0
2025-08-27 10:36:50.644229174,5.0034e-06,-7028535.0
2025-08-27 10:36:51.148395300,5.0034e-06,-6978533.0
2025-08-27 10:36:51.649078131,5.0066e-06,-6928486.0
2025-08-27 10:36:52.152711391,5.0066e-06,-6878479.0
2025-08-27 10:36:52.661654472,5.0179e-06,-6828419.0
2025-08-27 10:36:53.168944120,5.0179e-06,-6778415.0
2025-08-27 10:36:53.674987793,5.0025e-06,-6728365.0
2025-08-27 10:36:54.183397055,5.0025e-06,-6678367.0
2025-08-27 10:36:54.681907177,5.0122e-06,-6628314.0
2025-08-27 10:36:55.191022873,5.0122e-06,-6578304.0
2025-08-27 10:36:55.698286057,4.9983e-06,-6528276.0
2025-08-27 10:36:56.200900793,4.9983e-06,-6478278.0
2025-08-27 10:36:56.705610275,4.9655e-06,-6428216.0
2025-08-27 10:36:57.019076347,4.9655e-06,-6378190.0
2025-08-27 10:36:57.518464565,4.9519e-06,-6328212.0
2025-08-27 10:36:58.025254488,4.9519e-06,-6278141.0
2025-08-27 10:36:58.526254177,4.9603e-06,-6228142.0
