time,readback,angle
2025-08-27 08:38:38.956400633,1.3849e-06,-28089046.0
2025-08-27 08:38:39.452217817,1.3849e-06,-28039028.0
2025-08-27 08:38:39.949629545,1.3548e-06,-27988993.0
2025-08-27 08:38:40.442200422,1.3548e-06,-27938994.0
2025-08-27 08:38:40.940190554,1.3271e-06,-27888997.0
2025-08-27 08:38:41.440057755,1.3271e-06,-27838968.0
2025-08-27 08:38:41.944942951,1.353e-06,-27788932.0
2025-08-27 08:38:42.446936131,1.353e-06,-27738854.0
2025-08-27 08:38:42.950458050,1.3653e-06,-27688842.0
2025-08-27 08:38:43.263286829,1.3653e-06,-27638820.0
2025-08-27 08:38:43.760410547,1.3611e-06,-27588839.0
2025-08-27 08:38:44.103528500,1.3611e-06,-27538769.0
2025-08-27 08:38:44.604224443,1.3588e-06,-27488761.0
2025-08-27 08:38:45.101900578,1.3588e-06,-27438752.0
2025-08-27 08:38:45.597984552,1.3621e-06,-27388705.0
2025-08-27 08:38:46.093757629,1.3621e-06,-27338645.0
2025-08-27 08:38:46.341264725,1.3621e-06,-27288644.0
2025-08-27 08:38:46.834313631,1.3665e-06,-27238610.0
2025-08-27 08:38:47.335929871,1.3665e-06,-27188593.0
2025-08-27 08:38:47.836364269,1.3692e-06,-27138621.0
2025-08-27 08:38:48.338993311,1.3692e-06,-27088579.0
2025-08-27 08:38:48.833622694,1.372e-06,-27038553.0
2025-08-27 08:38:49.328791857,1.372e-06,-26988477.0
2025-08-27 08:38:49.823640347,1.3694e-06,-26938479.0
2025-08-27 08:38:50.319676638,1.3694e-06,-26888440.0
2025-08-27 08:38:50.814322710,1.3623e-06,-26838469.0
2025-08-27 08:38:51.310801983,1.3623e-06,-26788385.0
2025-08-27 08:38:51.745544434,1.3598e-06,-26738370.0
2025-08-27 08:38:52.241412878,1.3598e-06,-26688371.0
2025-08-27 08:38:52.737018585,1.3586e-06,-26638345.0
2025-08-27 08:38:53.231500149,1.3586e-06,-26588318.0
2025-08-27 08:38:53.724930763,1.3549e-06,-26538305.0
2025-08-27 08:38:54.218819857,1.3549e-06,-26488295.0
2025-08-27 08:38:54.720105648,1.3543e-06,-26438230.0
2025-08-27 08:38:55.218490124,1.3543e-06,-26388174.0
2025-08-27 08:38:55.719171524,1.3529e-06,-26338220.0
2025-08-27 08:38:56.066329955,1.3529e-06,-26288145.0
2025-08-27 08:38:56.566833735,1.3514e-06,-26238123.0
2025-08-27 08:38:57.065502405,1.3514e-06,-26188085.0
2025-08-27 08:38:57.563454390,1.3503e-06,-26138092.0
2025-08-27 08:38:58.063821554,1.3503e-06,-26088069.0
2025-08-27 08:38:58.463907242,1.3503e-06,-26038019.0
2025-08-27 08:38:58.806479931,1.348e-06,-25987993.0
2025-08-27 08:38:59.307717323,1.348e-06,-25937985.0
2025-08-27 08:38:59.802924395,1.3457e-06,-25887980.0
2025-08-27 08:39:00.143878698,1.3457e-06,-25837919.0
2025-08-27 08:39:00.640295744,1.3419e-06,-25787899.0
2025-08-27 08:39:01.133322239,1.3419e-06,-25737889.0
2025-08-27 08:39:01.630162239,1.344e-06,-25687827.0
2025-08-27 08:39:02.124034643,1.344e-06,-25637813.0
2025-08-27 08:39:02.620824575,1.345e-06,-25587774.0
2025-08-27 08:39:02.902785063,1.345e-06,-25537769.0
2025-08-27 08:39:03.402110577,1.345e-06,-25487765.0
2025-08-27 08:39:03.897351503,1.3439e-06,-25437757.0
2025-08-27 08:39:04.393243551,1.3439e-06,-25387703.0
2025-08-27 08:39:04.893143177,1.3424e-06,-25337701.0
2025-08-27 08:39:05.388337135,1.3424e-06,-25287683.0
2025-08-27 08:39:05.883549452,1.3411e-06,-25237655.0
2025-08-27 08:39:06.383650064,1.3411e-06,-25187600.0
2025-08-27 08:39:06.878872871,1.3423e-06,-25137578.0
2025-08-27 08:39:07.379786491,1.3423e-06,-25087548.0
2025-08-27 08:39:07.884565830,1.3402e-06,-25037533.0
2025-08-27 08:39:08.390679598,1.3402e-06,-24987523.0
2025-08-27 08:39:08.893237591,1.3384e-06,-24937508.0
2025-08-27 08:39:09.391376019,1.3384e-06,-24887467.0
2025-08-27 08:39:09.888941526,1.3364e-06,-24837420.0
2025-08-27 08:39:10.353571177,1.3364e-06,-24787393.0
2025-08-27 08:39:10.846523046,1.3343e-06,-24737391.0
2025-08-27 08:39:11.348818541,1.3343e-06,-24687368.0
2025-08-27 08:39:11.845068693,1.3338e-06,-24637338.0
2025-08-27 08:39:12.342492819,1.3338e-06,-24587333.0
2025-08-27 08:39:12.842700958,1.3337e-06,-24537291.0
2025-08-27 08:39:13.092609644,1.3337e-06,-24487243.0
2025-08-27 08:39:13.593371630,1.3295e-06,-24437250.0
2025-08-27 08:39:14.095193148,1.3295e-06,-24387217.0
2025-08-27 08:39:14.596051455,1.3187e-06,-24337195.0
2025-08-27 08:39:15.098016024,1.3187e-06,-24287163.0
2025-08-27 08:39:15.600966692,1.3078e-06,-24237137.0
2025-08-27 08:39:16.100942373,1.3078e-06,-24187076.0
2025-08-27 08:39:16.599387646,1.3171e-06,-24137100.0
2025-08-27 08:39:17.100251913,1.3171e-06,-24087071.0
2025-08-27 08:39:17.595316172,1.3016e-06,-24037053.0
2025-08-27 08:39:18.093138218,1.3016e-06,-23987024.0
2025-08-27 08:39:18.589751482,1.3131e-06,-23937005.0
2025-08-27 08:39:19.085007668,1.3131e-06,-23886971.0
2025-08-27 08:39:19.579900980,9.043e-07,-23836962.0
2025-08-27 08:39:20.079113960,9.043e-07,-23786926.0
2025-08-27 08:39:20.542385817,1.1688e-06,-23736869.0
2025-08-27 08:39:21.041183233,1.1688e-06,-23686857.0
2025-08-27 08:39:21.535148144,1.3027e-06,-23636824.0
2025-08-27 08:39:22.029922485,1.3027e-06,-23586793.0
2025-08-27 08:39:22.371954441,1.3027e-06,-23536769.0
2025-08-27 08:39:22.868369579,1.3173e-06,-23486770.0
2025-08-27 08:39:23.363482952,1.3173e-06,-23436769.0
2025-08-27 08:39:23.864772797,1.3133e-06,-23386697.0
2025-08-27 08:39:24.359865427,1.3133e-06,-23336677.0
2025-08-27 08:39:24.855790138,1.3108e-06,-23286648.0
2025-08-27 08:39:25.351441860,1.3108e-06,-23236637.0
2025-08-27 08:39:25.849303722,1.3106e-06,-23186595.0
2025-08-27 08:39:26.345472813,1.3106e-06,-23136551.0
2025-08-27 08:39:26.847054482,1.3042e-06,-23086535.0
2025-08-27 08:39:27.347095490,1.3042e-06,-23036534.0
2025-08-27 08:39:27.845130682,1.3038e-06,-22986525.0
2025-08-27 08:39:28.340669870,1.3038e-06,-22936481.0
2025-08-27 08:39:28.844220161,1.3067e-06,-22886484.0
2025-08-27 08:39:29.346941948,1.3067e-06,-22836443.0
2025-08-27 08:39:29.842399836,1.3108e-06,-22786432.0
2025-08-27 08:39:30.340692282,1.3108e-06,-22736390.0
2025-08-27 08:39:30.838992596,1.3091e-06,-22686363.0
2025-08-27 08:39:31.335359812,1.3091e-06,-22636374.0
2025-08-27 08:39:31.831687450,1.2468e-06,-22586338.0
2025-08-27 08:39:32.333454847,1.2468e-06,-22536300.0
2025-08-27 08:39:32.838325977,1.2905e-06,-22486251.0
2025-08-27 08:39:33.180047035,1.2905e-06,-22436218.0
2025-08-27 08:39:33.677052498,1.3027e-06,-22386211.0
2025-08-27 08:39:34.176845074,1.3027e-06,-22336190.0
2025-08-27 08:39:34.676461458,1.3027e-06,-22286172.0
2025-08-27 08:39:35.177184105,1.3027e-06,-22236155.0
2025-08-27 08:39:35.673982620,1.3028e-06,-22186136.0
2025-08-27 08:39:36.168523788,1.3028e-06,-22136100.0
2025-08-27 08:39:36.665083647,1.2997e-06,-22086080.0
2025-08-27 08:39:37.164216280,1.2997e-06,-22036054.0
2025-08-27 08:39:37.662665844,1.2947e-06,-21986044.0
2025-08-27 08:39:38.163084984,1.2947e-06,-21935975.0
2025-08-27 08:39:38.663764954,1.2932e-06,-21885951.0
2025-08-27 08:39:39.164368153,1.2932e-06,-21835934.0
2025-08-27 08:39:39.661422253,1.2852e-06,-21785899.0
2025-08-27 08:39:40.160642862,1.2852e-06,-21735895.0
2025-08-27 08:39:40.659895897,1.2842e-06,-21685859.0
2025-08-27 08:39:41.160954714,1.2842e-06,-21635850.0
2025-08-27 08:39:41.660470247,1.2835e-06,-21585819.0
2025-08-27 08:39:42.159467220,1.2835e-06,-21535804.0
2025-08-27 08:39:42.661255598,1.2808e-06,-21485757.0
2025-08-27 08:39:43.159714460,1.2808e-06,-21435726.0
2025-08-27 08:39:43.663778305,1.2719e-06,-21385701.0
2025-08-27 08:39:44.158887386,1.2719e-06,-21335717.0
2025-08-27 08:39:44.501864910,1.2719e-06,-21285642.0
2025-08-27 08:39:45.000004292,1.2712e-06,-21235688.0
2025-08-27 08:39:45.499869585,1.2712e-06,-21185622.0
2025-08-27 08:39:46.002886057,1.2796e-06,-21135595.0
2025-08-27 08:39:46.497130871,1.2796e-06,-21085558.0
2025-08-27 08:39:46.999027729,1.2818e-06,-21035525.0
2025-08-27 08:39:47.496634007,1.2818e-06,-20985500.0
2025-08-27 08:39:47.996302128,1.281e-06,-20935490.0
2025-08-27 08:39:48.496258497,1.281e-06,-20885452.0
2025-08-27 08:39:48.969525337,1.2917e-06,-20835418.0
2025-08-27 08:39:49.468915701,1.2917e-06,-20785428.0
2025-08-27 08:39:49.965517044,1.3058e-06,-20735383.0
2025-08-27 08:39:50.462790728,1.3058e-06,-20685339.0
2025-08-27 08:39:50.741965294,1.4761e-06,-20635317.0
2025-08-27 08:39:51.238653898,1.4761e-06,-20585320.0
2025-08-27 08:39:51.734771967,3.0435e-06,-20535306.0
2025-08-27 08:39:52.232028484,3.0435e-06,-20485279.0
2025-08-27 08:39:52.732590199,5.3455e-06,-20435233.0
2025-08-27 08:39:53.231190681,5.3455e-06,-20385251.0
2025-08-27 08:39:53.726180792,8.8178e-06,-20335192.0
2025-08-27 08:39:54.223738194,8.8178e-06,-20285164.0
2025-08-27 08:39:54.563962221,1.27242e-05,-20235117.0
2025-08-27 08:39:54.845677853,1.27242e-05,-20185093.0
2025-08-27 08:39:55.342107058,1.27242e-05,-20135071.0
2025-08-27 08:39:55.836107492,1.72461e-05,-20085089.0
2025-08-27 08:39:56.347243547,1.72461e-05,-20035053.0
2025-08-27 08:39:56.847923517,1.86421e-05,-19985006.0
2025-08-27 08:39:57.353906393,1.86421e-05,-19935008.0
2025-08-27 08:39:57.857641935,1.93677e-05,-19884984.0
2025-08-27 08:39:58.357829571,1.93677e-05,-19834918.0
2025-08-27 08:39:58.861634731,1.96202e-05,-19784919.0
2025-08-27 08:39:59.366704941,1.96202e-05,-19734908.0
2025-08-27 08:39:59.871079683,1.82411e-05,-19684883.0
2025-08-27 08:40:00.376423836,1.82411e-05,-19634851.0
2025-08-27 08:40:00.876457691,1.52444e-05,-19584817.0
2025-08-27 08:40:01.316085577,1.52444e-05,-19534768.0
2025-08-27 08:40:01.815540552,1.12e-05,-19484765.0
2025-08-27 08:40:02.127786160,1.12e-05,-19434718.0
2025-08-27 08:40:02.625824690,7.2629e-06,-19384707.0
2025-08-27 08:40:03.127093315,7.2629e-06,-19334705.0
2025-08-27 08:40:03.629409790,3.9757e-06,-19284672.0
2025-08-27 08:40:03.974228382,3.9757e-06,-19234618.0
2025-08-27 08:40:04.472461939,3.9757e-06,-19184654.0
2025-08-27 08:40:04.972565651,1.8794e-06,-19134580.0
2025-08-27 08:40:05.472243786,1.8794e-06,-19084577.0
2025-08-27 08:40:05.969099998,1.4174e-06,-19034555.0
2025-08-27 08:40:06.468554258,1.4174e-06,-18984504.0
2025-08-27 08:40:06.976490498,1.3467e-06,-18934498.0
2025-08-27 08:40:07.471848488,1.3467e-06,-18884431.0
2025-08-27 08:40:07.969190359,1.3156e-06,-18834411.0
2025-08-27 08:40:08.466634989,1.3156e-06,-18784404.0
2025-08-27 08:40:08.960925341,1.2927e-06,-18734368.0
2025-08-27 08:40:09.457595110,1.2927e-06,-18684363.0
2025-08-27 08:40:09.956455231,1.278e-06,-18634327.0
2025-08-27 08:40:10.336357594,1.278e-06,-18584293.0
2025-08-27 08:40:10.833059311,1.2653e-06,-18534315.0
2025-08-27 08:40:11.245825768,1.2653e-06,-18484243.0
2025-08-27 08:40:11.749246836,1.2571e-06,-18434237.0
2025-08-27 08:40:12.251427412,1.2571e-06,-18384221.0
2025-08-27 08:40:12.533174037,1.2509e-06,-18334168.0
2025-08-27 08:40:13.034711599,1.2509e-06,-18284173.0
2025-08-27 08:40:13.284848928,1.2509e-06,-18234117.0
2025-08-27 08:40:13.785855770,1.2421e-06,-18184140.0
2025-08-27 08:40:14.288428545,1.2421e-06,-18134112.0
2025-08-27 08:40:14.787118673,1.2371e-06,-18084083.0
2025-08-27 08:40:15.288887262,1.2371e-06,-18034046.0
2025-08-27 08:40:15.787199020,1.2337e-06,-17984020.0
2025-08-27 08:40:16.289145947,1.2337e-06,-17933984.0
2025-08-27 08:40:16.789089680,1.2304e-06,-17883951.0
2025-08-27 08:40:17.289145231,1.2304e-06,-17833950.0
2025-08-27 08:40:17.790787697,1.2269e-06,-17783905.0
2025-08-27 08:40:18.291112423,1.2269e-06,-17733896.0
2025-08-27 08:40:18.793875933,1.2245e-06,-17683882.0
2025-08-27 08:40:19.292364836,1.2245e-06,-17633860.0
2025-08-27 08:40:19.794399977,1.2259e-06,-17583816.0
2025-08-27 08:40:20.295918941,1.2259e-06,-17533782.0
2025-08-27 08:40:20.801258802,1.2245e-06,-17483792.0
2025-08-27 08:40:21.304880381,1.2245e-06,-17433741.0
2025-08-27 08:40:21.803761959,1.223e-06,-17383709.0
2025-08-27 08:40:21.995086670,1.223e-06,-17333667.0
2025-08-27 08:40:22.500992774,1.223e-06,-17283658.0
2025-08-27 08:40:23.003998041,1.221e-06,-17233627.0
2025-08-27 08:40:23.506161690,1.2174e-06,-17183586.0
2025-08-27 08:40:24.004828930,1.2174e-06,-17133561.0
2025-08-27 08:40:24.506896019,1.2147e-06,-17083551.0
2025-08-27 08:40:25.010684967,1.2147e-06,-17033554.0
2025-08-27 08:40:25.261627673,1.2147e-06,-16983492.0
2025-08-27 08:40:25.762776613,1.2111e-06,-16933495.0
2025-08-27 08:40:26.268199205,1.2111e-06,-16883456.0
2025-08-27 08:40:26.777016163,1.2085e-06,-16833452.0
2025-08-27 08:40:27.060354471,1.2085e-06,-16783391.0
2025-08-27 08:40:27.563344479,1.2074e-06,-16733373.0
2025-08-27 08:40:28.063075304,1.2074e-06,-16683369.0
2025-08-27 08:40:28.564496279,1.2053e-06,-16633331.0
2025-08-27 08:40:29.033133507,1.2053e-06,-16583291.0
2025-08-27 08:40:29.534249066,1.2034e-06,-16533276.0
2025-08-27 08:40:30.033921957,1.2034e-06,-16483257.0
2025-08-27 08:40:30.532943725,1.1983e-06,-16433245.0
2025-08-27 08:40:31.030353069,1.1983e-06,-16383213.0
2025-08-27 08:40:31.529693604,1.199e-06,-16333153.0
2025-08-27 08:40:31.998273849,1.199e-06,-16283142.0
2025-08-27 08:40:32.496796131,1.199e-06,-16233151.0
2025-08-27 08:40:32.996348858,1.1986e-06,-16183098.0
2025-08-27 08:40:33.497799158,1.1986e-06,-16133103.0
2025-08-27 08:40:33.940236092,1.1921e-06,-16083042.0
2025-08-27 08:40:34.441937447,1.1921e-06,-16033047.0
2025-08-27 08:40:34.939271212,1.1846e-06,-15983026.0
2025-08-27 08:40:35.444273233,1.1846e-06,-15932981.0
2025-08-27 08:40:35.726147890,1.1754e-06,-15882942.0
2025-08-27 08:40:36.227535009,1.1754e-06,-15832924.0
2025-08-27 08:40:36.541384935,1.143e-06,-15782891.0
2025-08-27 08:40:37.011643648,1.143e-06,-15732866.0
2025-08-27 08:40:37.262029648,1.143e-06,-15682841.0
2025-08-27 08:40:37.761505127,1.154e-06,-15632847.0
2025-08-27 08:40:38.263611794,1.154e-06,-15582830.0
2025-08-27 08:40:38.761704922,1.181e-06,-15532798.0
2025-08-27 08:40:39.261465549,1.181e-06,-15482763.0
2025-08-27 08:40:39.765086651,1.1895e-06,-15432750.0
2025-08-27 08:40:40.266055584,1.1895e-06,-15382721.0
2025-08-27 08:40:40.766511679,1.1854e-06,-15332705.0
2025-08-27 08:40:41.273104429,1.1854e-06,-15282649.0
2025-08-27 08:40:41.775883913,1.1817e-06,-15232626.0
2025-08-27 08:40:42.124089003,1.1817e-06,-15182592.0
2025-08-27 08:40:42.621431351,1.1811e-06,-15132596.0
2025-08-27 08:40:43.119699478,1.1811e-06,-15082581.0
2025-08-27 08:40:43.617061853,1.1825e-06,-15032548.0
2025-08-27 08:40:44.121462584,1.1825e-06,-14982525.0
2025-08-27 08:40:44.618271828,1.181e-06,-14932493.0
2025-08-27 08:40:45.116630077,1.181e-06,-14882456.0
2025-08-27 08:40:45.616106510,1.1791e-06,-14832451.0
2025-08-27 08:40:46.115856647,1.1791e-06,-14782438.0
2025-08-27 08:40:46.614603281,1.1773e-06,-14732393.0
2025-08-27 08:40:47.112142801,1.1773e-06,-14682362.0
2025-08-27 08:40:47.612506151,1.1781e-06,-14632318.0
2025-08-27 08:40:48.109399080,1.1781e-06,-14582293.0
2025-08-27 08:40:48.608221292,1.1777e-06,-14532284.0
2025-08-27 08:40:49.108939171,1.1777e-06,-14482260.0
2025-08-27 08:40:49.610029936,1.1747e-06,-14432228.0
2025-08-27 08:40:50.112964392,1.1747e-06,-14382212.0
2025-08-27 08:40:50.611889124,1.1727e-06,-14332178.0
2025-08-27 08:40:51.113322496,1.1727e-06,-14282171.0
2025-08-27 08:40:51.610989094,1.1696e-06,-14232134.0
2025-08-27 08:40:52.109463453,1.1696e-06,-14182131.0
2025-08-27 08:40:52.609688997,1.168e-06,-14132082.0
2025-08-27 08:40:53.107687473,1.168e-06,-14082041.0
2025-08-27 08:40:53.605813980,1.1679e-06,-14032035.0
2025-08-27 08:40:54.106482029,1.1679e-06,-13982003.0
2025-08-27 08:40:54.606782198,1.1671e-06,-13931984.0
2025-08-27 08:40:55.108316898,1.1671e-06,-13881967.0
2025-08-27 08:40:55.613141060,1.1644e-06,-13831959.0
2025-08-27 08:40:56.119028330,1.1644e-06,-13781943.0
2025-08-27 08:40:56.561370134,1.1611e-06,-13731865.0
2025-08-27 08:40:57.064226626,1.1611e-06,-13681881.0
2025-08-27 08:40:57.567803860,1.159e-06,-13631838.0
2025-08-27 08:40:58.070836067,1.159e-06,-13581778.0
2025-08-27 08:40:58.574396133,1.1558e-06,-13531800.0
2025-08-27 08:40:59.078062534,1.1558e-06,-13481767.0
2025-08-27 08:40:59.581254005,1.1576e-06,-13431751.0
2025-08-27 08:40:59.891681433,1.1576e-06,-13381691.0
2025-08-27 08:41:00.390627384,1.1576e-06,-13331680.0
2025-08-27 08:41:00.888795853,1.1575e-06,-13281657.0
2025-08-27 08:41:01.387214184,1.1575e-06,-13231606.0
2025-08-27 08:41:01.889296055,1.1603e-06,-13181603.0
2025-08-27 08:41:02.392486334,1.1603e-06,-13131626.0
2025-08-27 08:41:02.893876314,1.159e-06,-13081542.0
2025-08-27 08:41:03.207128525,1.159e-06,-13031516.0
2025-08-27 08:41:03.711693287,1.1537e-06,-12981494.0
2025-08-27 08:41:04.212943077,1.1537e-06,-12931461.0
2025-08-27 08:41:04.713279009,1.1559e-06,-12881469.0
2025-08-27 08:41:05.216945887,1.1559e-06,-12831433.0
2025-08-27 08:41:05.718446255,1.154e-06,-12781426.0
2025-08-27 08:41:06.219316483,1.154e-06,-12731372.0
2025-08-27 08:41:06.563881636,1.1535e-06,-12681340.0
2025-08-27 08:41:07.064676523,1.1535e-06,-12631336.0
2025-08-27 08:41:07.562630653,1.1551e-06,-12581305.0
2025-08-27 08:41:08.062998294,1.1551e-06,-12531268.0
2025-08-27 08:41:08.567941904,1.1592e-06,-12481272.0
2025-08-27 08:41:08.850900888,1.1592e-06,-12431216.0
2025-08-27 08:41:09.346039772,1.1592e-06,-12381199.0
2025-08-27 08:41:09.848219633,1.161e-06,-12331201.0
2025-08-27 08:41:10.347640276,1.161e-06,-12281167.0
2025-08-27 08:41:10.720233440,1.1611e-06,-12231115.0
2025-08-27 08:41:11.221313953,1.1611e-06,-12181112.0
2025-08-27 08:41:11.720904589,1.1632e-06,-12131104.0
2025-08-27 08:41:12.219530344,1.1632e-06,-12081087.0
2025-08-27 08:41:12.622605562,1.1664e-06,-12031016.0
2025-08-27 08:41:13.126126527,1.1664e-06,-11981005.0
2025-08-27 08:41:13.601075888,1.1668e-06,-11930966.0
2025-08-27 08:41:14.106345415,1.1668e-06,-11880964.0
2025-08-27 08:41:14.602987766,1.1663e-06,-11830953.0
2025-08-27 08:41:15.101647615,1.1663e-06,-11780911.0
2025-08-27 08:41:15.601182938,1.1657e-06,-11730882.0
2025-08-27 08:41:16.116746187,1.1657e-06,-11680849.0
2025-08-27 08:41:16.615366459,1.1657e-06,-11630845.0
2025-08-27 08:41:17.113520145,1.1657e-06,-11580805.0
2025-08-27 08:41:17.609866858,1.1635e-06,-11530782.0
2025-08-27 08:41:18.105357409,1.1635e-06,-11480766.0
2025-08-27 08:41:18.601573706,1.162e-06,-11430733.0
2025-08-27 08:41:19.098759413,1.162e-06,-11380697.0
2025-08-27 08:41:19.601566315,1.1612e-06,-11330720.0
2025-08-27 08:41:20.104156017,1.1612e-06,-11280660.0
2025-08-27 08:41:20.599460125,1.1606e-06,-11230642.0
2025-08-27 08:41:20.879111052,1.1606e-06,-11180590.0
2025-08-27 08:41:21.375451088,1.1606e-06,-11130606.0
2025-08-27 08:41:21.874019861,1.1603e-06,-11080557.0
2025-08-27 08:41:22.370935202,1.1603e-06,-11030580.0
2025-08-27 08:41:22.868524551,1.1588e-06,-10980500.0
2025-08-27 08:41:23.365588427,1.1588e-06,-10930497.0
2025-08-27 08:41:23.860610247,1.1569e-06,-10880487.0
2025-08-27 08:41:24.359799623,1.1569e-06,-10830444.0
2025-08-27 08:41:24.861629725,1.1564e-06,-10780424.0
2025-08-27 08:41:25.359521627,1.1564e-06,-10730372.0
2025-08-27 08:41:25.854727030,1.1561e-06,-10680369.0
2025-08-27 08:41:26.360002279,1.1561e-06,-10630357.0
2025-08-27 08:41:26.856153011,1.156e-06,-10580334.0
2025-08-27 08:41:27.353650570,1.156e-06,-10530295.0
2025-08-27 08:41:27.850026846,1.1563e-06,-10480264.0
2025-08-27 08:41:28.349478245,1.1563e-06,-10430222.0
2025-08-27 08:41:28.849273205,1.1553e-06,-10380216.0
2025-08-27 08:41:29.344711542,1.1553e-06,-10330197.0
2025-08-27 08:41:29.847636938,1.1549e-06,-10280144.0
2025-08-27 08:41:30.351198912,1.1549e-06,-10230139.0
2025-08-27 08:41:30.853738308,1.1546e-06,-10180105.0
2025-08-27 08:41:31.350925922,1.1546e-06,-10130113.0
2025-08-27 08:41:31.851347685,1.153e-06,-10080067.0
2025-08-27 08:41:32.353262901,1.153e-06,-10030072.0
2025-08-27 08:41:32.855273724,1.1519e-06,-9980028.0
2025-08-27 08:41:33.352031708,1.1519e-06,-9930013.0
2025-08-27 08:41:33.850425482,1.1501e-06,-9879967.0
2025-08-27 08:41:34.348979950,1.1501e-06,-9829917.0
2025-08-27 08:41:34.846748352,1.1555e-06,-9779906.0
2025-08-27 08:41:35.344456196,1.1555e-06,-9729883.0
2025-08-27 08:41:35.841994524,1.1571e-06,-9679854.0
2025-08-27 08:41:36.337326288,1.1571e-06,-9629811.0
2025-08-27 08:41:36.834017754,1.1587e-06,-9579824.0
2025-08-27 08:41:37.328424692,1.1587e-06,-9529804.0
2025-08-27 08:41:37.826905966,1.1568e-06,-9479758.0
2025-08-27 08:41:38.327683926,1.1568e-06,-9429769.0
2025-08-27 08:41:38.824409008,1.1525e-06,-9379688.0
2025-08-27 08:41:39.324400902,1.1525e-06,-9329668.0
2025-08-27 08:41:39.823006868,1.1476e-06,-9279688.0
2025-08-27 08:41:40.320125580,1.1476e-06,-9229641.0
2025-08-27 08:41:40.818853140,1.1411e-06,-9179625.0
2025-08-27 08:41:41.321894884,1.1411e-06,-9129592.0
2025-08-27 08:41:41.821175337,1.1405e-06,-9079545.0
2025-08-27 08:41:42.317662954,1.1405e-06,-9029532.0
2025-08-27 08:41:42.814923525,1.1396e-06,-8979505.0
2025-08-27 08:41:43.156730175,1.1396e-06,-8929465.0
2025-08-27 08:41:43.653233051,1.1384e-06,-8879480.0
2025-08-27 08:41:44.160344362,1.1384e-06,-8829426.0
2025-08-27 08:41:44.663038492,1.1375e-06,-8779395.0
2025-08-27 08:41:45.161398888,1.1375e-06,-8729392.0
2025-08-27 08:41:45.658756495,1.1368e-06,-8679378.0
2025-08-27 08:41:46.157172203,1.1368e-06,-8629340.0
2025-08-27 08:41:46.656112194,1.1353e-06,-8579333.0
2025-08-27 08:41:47.153735638,1.1353e-06,-8529278.0
2025-08-27 08:41:47.653175592,1.1341e-06,-8479264.0
2025-08-27 08:41:48.152166605,1.1341e-06,-8429229.0
2025-08-27 08:41:48.652326107,1.1328e-06,-8379205.0
2025-08-27 08:41:49.154106379,1.1328e-06,-8329186.0
2025-08-27 08:41:49.657086372,1.1304e-06,-8279184.0
2025-08-27 08:41:50.154657364,1.1304e-06,-8229149.0
2025-08-27 08:41:50.658516884,1.128e-06,-8179114.0
2025-08-27 08:41:51.159604311,1.128e-06,-8129095.0
2025-08-27 08:41:51.662046194,1.1274e-06,-8079076.0
2025-08-27 08:41:52.161717415,1.1274e-06,-8029022.0
2025-08-27 08:41:52.667638779,1.1248e-06,-7979001.0
2025-08-27 08:41:53.167556763,1.1248e-06,-7928987.0
2025-08-27 08:41:53.671279907,1.1231e-06,-7878971.0
2025-08-27 08:41:54.169244051,1.1231e-06,-7828956.0
2025-08-27 08:41:54.668605089,1.1221e-06,-7778928.0
2025-08-27 08:41:55.171933413,1.1221e-06,-7728908.0
2025-08-27 08:41:55.670625448,1.1215e-06,-7678852.0
2025-08-27 08:41:56.172998667,1.1215e-06,-7628819.0
2025-08-27 08:41:56.674778700,1.1217e-06,-7578819.0
2025-08-27 08:41:57.170665979,1.1217e-06,-7528792.0
2025-08-27 08:41:57.673677683,1.1229e-06,-7478751.0
2025-08-27 08:41:58.173220158,1.1229e-06,-7428719.0
2025-08-27 08:41:58.670430660,1.1218e-06,-7378676.0
2025-08-27 08:41:59.169068813,1.1218e-06,-7328712.0
2025-08-27 08:41:59.666028261,1.121e-06,-7278697.0
2025-08-27 08:42:00.164542913,1.121e-06,-7228634.0
2025-08-27 08:42:00.660551071,1.1208e-06,-7178632.0
2025-08-27 08:42:01.158107281,1.1208e-06,-7128556.0
2025-08-27 08:42:01.659444571,1.1194e-06,-7078551.0
2025-08-27 08:42:02.155939341,1.1194e-06,-7028573.0
2025-08-27 08:42:02.650344372,1.1185e-06,-6978541.0
2025-08-27 08:42:03.085642576,1.1185e-06,-6928464.0
2025-08-27 08:42:03.583654881,1.1166e-06,-6878470.0
2025-08-27 08:42:04.081933260,1.1166e-06,-6828412.0
2025-08-27 08:42:04.581834793,1.1161e-06,-6778418.0
2025-08-27 08:42:05.087046385,1.1161e-06,-6728368.0
2025-08-27 08:42:05.591193438,1.1153e-06,-6678346.0
2025-08-27 08:42:06.094156981,1.1153e-06,-6628327.0
2025-08-27 08:42:06.589869499,1.1151e-06,-6578345.0
2025-08-27 08:42:07.092968941,1.1151e-06,-6528274.0
2025-08-27 08:42:07.594198465,1.116e-06,-6478262.0
2025-08-27 08:42:08.089994431,1.116e-06,-6428222.0
2025-08-27 08:42:08.589318037,1.1165e-06,-6378194.0
2025-08-27 08:42:09.095639706,1.1165e-06,-6328175.0
2025-08-27 08:42:09.593309402,1.1165e-06,-6278198.0
2025-08-27 08:42:10.090420961,1.1165e-06,-6228150.0
2025-08-27 08:42:10.592816114,1.1145e-06,-6178109.0
